status_change,off,PoolHeaterPhoton,"December 1, 2017 at 08:55PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 08:58PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 09:01PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 09:53PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:05PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:04PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:11PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:14PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:16PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:19PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:22PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:25PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:28PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:31PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:37PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:34PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:41PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:39PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:46PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:44PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:49PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:52PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 10:54PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 10:57PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:00PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:05PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:11PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:09PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:16PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:14PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:18PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:20PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:23PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:27PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:30PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:32PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:34PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:37PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:40PM"
status_change,on,PoolHeaterPhoton,"December 1, 2017 at 11:52PM"
status_change,off,PoolHeaterPhoton,"December 1, 2017 at 11:58PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:04AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:12AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:10AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:14AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:18AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:16AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:21AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:24AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:30AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:35AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:41AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:46AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:49AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:51AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 12:56AM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 12:53AM"
